Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label
Oak Street Weather Station,12/24/2016 03:00:00 AM,3.10,2.4,89,0.0,0.00,129.3,0,324,1.4,4.6,993.5,3,1,12.0,12/24/2016 3:00 AM
Oak Street Weather Station,12/24/2016 04:00:00 AM,3.00,2.2,89,0.0,0.00,129.3,0,299,1.1,2.8,994.4,3,1,12.0,12/24/2016 4:00 AM
Oak Street Weather Station,12/24/2016 05:00:00 AM,3.00,2.0,86,0.0,0.00,129.3,0,333,2.2,4.8,995.8,3,1,12.1,12/24/2016 5:00 AM
Oak Street Weather Station,12/24/2016 06:00:00 AM,3.00,1.8,82,0.0,0.00,129.3,0,351,2.3,4.0,996.7,3,1,12.0,12/24/2016 6:00 AM
Oak Street Weather Station,12/24/2016 07:00:00 AM,3.00,1.7,81,0.0,0.00,129.3,0,335,1.7,3.4,998.4,3,0,12.1,12/24/2016 7:00 AM
Oak Street Weather Station,12/24/2016 08:00:00 AM,2.90,1.6,80,0.0,0.00,129.3,0,287,1.4,3.5,999.4,11,1,12.1,12/24/2016 8:00 AM
Oak Street Weather Station,12/24/2016 09:00:00 AM,2.90,1.6,80,0.0,0.00,129.3,0,12,2.7,3.1,1000.3,28,1,12.0,12/24/2016 9:00 AM
Oak Street Weather Station,12/24/2016 10:00:00 AM,3.00,1.6,80,0.0,0.00,129.3,0,21,3.3,4.9,1001.2,51,1,12.0,12/24/2016 10:00 AM
Oak Street Weather Station,12/24/2016 11:00:00 AM,2.70,1.4,80,0.0,0.00,129.3,0,99,0.7,0.8,1001.5,64,1,12.0,12/24/2016 11:00 AM
Oak Street Weather Station,12/24/2016 12:00:00 PM,3.10,1.5,77,0.0,0.00,129.3,0,119,1.1,1.5,1001.7,71,1,12.1,12/24/2016 12:00 PM
Oak Street Weather Station,12/24/2016 01:00:00 PM,3.10,1.6,77,0.0,0.00,129.3,0,123,1.2,2.0,1001.8,81,1,12.0,12/24/2016 1:00 PM
Oak Street Weather Station,12/24/2016 02:00:00 PM,3.10,1.7,78,0.0,0.00,129.3,0,108,2.7,3.9,1002.1,42,1,12.1,12/24/2016 2:00 PM
Oak Street Weather Station,12/24/2016 03:00:00 PM,2.60,1.3,80,0.0,0.00,129.3,0,112,3.8,4.7,1002.6,10,1,12.0,12/24/2016 3:00 PM
Oak Street Weather Station,12/24/2016 04:00:00 PM,2.60,1.4,81,0.0,0.00,129.3,0,125,1.0,2.4,1003.4,5,1,12.0,12/24/2016 4:00 PM
Oak Street Weather Station,12/24/2016 05:00:00 PM,2.80,1.6,82,0.0,0.00,129.3,0,103,2.7,4.4,1003.5,3,1,11.8,12/24/2016 5:00 PM
Oak Street Weather Station,12/24/2016 06:00:00 PM,2.50,1.4,82,0.0,0.00,129.3,0,95,2.5,4.0,1004.0,3,1,12.0,12/24/2016 6:00 PM
Oak Street Weather Station,12/24/2016 07:00:00 PM,2.30,1.3,84,0.0,0.00,129.3,0,88,1.3,1.7,1004.7,3,1,11.9,12/24/2016 7:00 PM
Oak Street Weather Station,12/24/2016 08:00:00 PM,2.20,1.3,84,0.0,0.00,129.3,0,104,2.6,4.6,1005.1,3,1,12.1,12/24/2016 8:00 PM
Oak Street Weather Station,12/24/2016 09:00:00 PM,1.90,1.0,85,0.0,0.00,129.3,0,104,2.2,2.7,1005.9,3,1,11.9,12/24/2016 9:00 PM
Oak Street Weather Station,12/24/2016 10:00:00 PM,2.10,1.1,84,0.0,0.00,129.3,0,110,2.3,3.5,1005.8,3,1,12.1,12/24/2016 10:00 PM
Oak Street Weather Station,12/24/2016 11:00:00 PM,2.60,1.5,83,0.0,0.00,129.3,0,92,2.0,3.2,1006.5,3,1,12.1,12/24/2016 11:00 PM
Oak Street Weather Station,12/24/2016 12:00:00 AM,2.90,2.2,89,0.0,0.00,129.3,0,276,2.0,4.3,991.7,2,1,11.9,12/24/2016 12:00 AM
Oak Street Weather Station,12/25/2016 02:00:00 AM,1.90,1.0,85,0.0,0.00,129.3,0,102,1.9,3.5,1006.2,3,1,12.0,12/25/2016 2:00 AM
Oak Street Weather Station,12/25/2016 03:00:00 AM,1.80,0.9,85,0.0,0.00,129.3,0,100,2.7,5.3,1006.3,3,0,12.1,12/25/2016 3:00 AM
Oak Street Weather Station,12/25/2016 04:00:00 AM,1.40,0.6,87,0.0,0.00,129.3,0,106,2.0,3.6,1006.0,3,1,12.1,12/25/2016 4:00 AM
Oak Street Weather Station,12/25/2016 05:00:00 AM,1.40,0.6,87,0.0,0.00,129.3,0,103,2.4,4.0,1006.6,3,1,11.9,12/25/2016 5:00 AM
Oak Street Weather Station,12/25/2016 06:00:00 AM,1.40,0.6,87,0.0,0.00,129.3,0,105,2.0,3.4,1007.0,3,1,12.0,12/25/2016 6:00 AM
Oak Street Weather Station,12/25/2016 07:00:00 AM,1.40,0.6,87,0.0,0.00,129.3,0,107,2.5,5.3,1006.7,3,1,12.1,12/25/2016 7:00 AM
Oak Street Weather Station,12/25/2016 08:00:00 AM,1.40,0.6,87,0.0,0.00,129.3,0,101,3.0,5.6,1007.3,7,1,12.0,12/25/2016 8:00 AM
Oak Street Weather Station,12/25/2016 09:00:00 AM,1.20,0.5,88,0.0,0.00,129.3,0,98,2.7,5.2,1007.6,16,1,12.0,12/25/2016 9:00 AM
Oak Street Weather Station,12/25/2016 10:00:00 AM,1.30,0.6,88,0.0,0.00,129.3,0,108,3.8,6.1,1007.2,28,1,12.1,12/25/2016 10:00 AM
Oak Street Weather Station,12/25/2016 11:00:00 AM,1.70,0.9,87,0.0,0.00,129.3,0,109,2.6,8.3,1006.3,50,1,12.0,12/25/2016 11:00 AM
Oak Street Weather Station,12/25/2016 12:00:00 PM,1.80,0.9,86,0.0,0.00,129.3,0,116,2.8,5.0,1005.6,45,1,11.9,12/25/2016 12:00 PM
Oak Street Weather Station,12/25/2016 01:00:00 PM,1.80,0.9,85,0.0,0.00,129.3,0,109,2.2,5.6,1004.3,63,1,12.1,12/25/2016 1:00 PM
Oak Street Weather Station,12/25/2016 02:00:00 PM,2.30,1.3,84,0.0,0.00,129.3,0,112,1.9,4.0,1003.5,59,1,11.9,12/25/2016 2:00 PM
Oak Street Weather Station,12/25/2016 03:00:00 PM,2.50,1.6,86,0.0,0.00,129.3,0,106,3.9,6.2,1002.8,16,1,12.0,12/25/2016 3:00 PM
Oak Street Weather Station,12/25/2016 04:00:00 PM,2.30,1.6,88,0.0,0.00,129.3,70,121,2.1,5.3,1002.2,4,1,12.0,12/25/2016 4:00 PM
Oak Street Weather Station,12/25/2016 05:00:00 PM,2.30,1.7,90,0.6,1.40,130.7,60,128,3.5,6.3,1001.3,2,1,12.0,12/25/2016 5:00 PM
Oak Street Weather Station,12/25/2016 06:00:00 PM,2.30,1.7,91,0.0,0.10,130.8,0,114,3.1,5.9,1000.5,2,0,12.0,12/25/2016 6:00 PM
Oak Street Weather Station,12/25/2016 07:00:00 PM,2.40,1.9,91,0.0,0.00,130.8,0,115,3.3,5.6,999.9,2,1,12.1,12/25/2016 7:00 PM
Oak Street Weather Station,12/25/2016 08:00:00 PM,2.60,2.1,92,0.0,0.00,130.8,0,112,5.1,7.4,999.0,2,1,12.0,12/25/2016 8:00 PM
Oak Street Weather Station,12/25/2016 09:00:00 PM,3.00,2.5,92,0.0,0.00,130.8,0,106,4.8,6.9,998.4,2,1,12.0,12/25/2016 9:00 PM
Oak Street Weather Station,12/25/2016 10:00:00 PM,3.40,2.9,93,0.0,0.00,130.8,0,109,4.6,7.4,996.9,2,1,12.1,12/25/2016 10:00 PM
Oak Street Weather Station,12/25/2016 11:00:00 PM,3.10,2.7,94,0.0,0.00,130.8,0,106,4.4,7.3,995.6,2,1,12.0,12/25/2016 11:00 PM
Oak Street Weather Station,12/26/2016 01:00:00 AM,6.10,5.8,95,0.0,0.00,130.9,0,108,3.8,6.0,992.2,2,1,12.1,12/26/2016 1:00 AM
Oak Street Weather Station,12/26/2016 02:00:00 AM,9.70,9.3,96,0.0,0.00,130.9,60,111,3.6,6.6,990.9,1,1,12.1,12/26/2016 2:00 AM
Oak Street Weather Station,12/26/2016 03:00:00 AM,11.30,10.9,95,0.0,0.00,130.9,0,72,1.6,3.5,990.2,1,1,12.0,12/26/2016 3:00 AM
Oak Street Weather Station,12/26/2016 04:00:00 AM,13.00,12.4,93,0.6,0.40,131.3,60,265,1.9,5.0,990.6,0,1,12.0,12/26/2016 4:00 AM
Oak Street Weather Station,12/26/2016 05:00:00 AM,12.50,11.8,92,3.0,1.50,132.7,60,276,1.8,4.3,991.0,0,1,12.1,12/26/2016 5:00 AM
Oak Street Weather Station,12/26/2016 06:00:00 AM,11.80,11.1,92,0.0,1.90,134.7,60,267,2.2,5.1,990.9,0,1,12.1,12/26/2016 6:00 AM
Oak Street Weather Station,12/26/2016 07:00:00 AM,11.20,9.4,80,0.0,0.40,135.0,0,316,1.3,5.4,990.0,0,1,12.0,12/26/2016 7:00 AM
Oak Street Weather Station,12/26/2016 08:00:00 AM,11.20,9.1,77,0.0,0.00,135.1,0,289,3.2,5.9,989.8,29,1,12.1,12/26/2016 8:00 AM
Oak Street Weather Station,12/26/2016 09:00:00 AM,10.60,8.6,78,0.0,0.00,135.1,0,318,1.4,3.1,990.1,48,1,12.1,12/26/2016 9:00 AM
Oak Street Weather Station,12/26/2016 10:00:00 AM,11.60,9.5,77,0.0,0.00,135.1,0,272,3.3,7.3,990.2,270,1,12.0,12/26/2016 10:00 AM
Oak Street Weather Station,12/26/2016 11:00:00 AM,12.20,9.4,70,0.0,0.00,135.1,0,282,2.0,7.4,989.3,148,1,12.1,12/26/2016 11:00 AM
Oak Street Weather Station,12/26/2016 12:00:00 PM,12.40,9.1,66,0.0,0.00,135.1,0,270,1.5,6.3,988.4,36,1,12.0,12/26/2016 12:00 PM
Oak Street Weather Station,12/26/2016 01:00:00 PM,12.50,8.6,60,0.0,0.00,135.1,0,270,3.1,8.0,988.3,36,1,12.1,12/26/2016 1:00 PM
Oak Street Weather Station,12/26/2016 03:00:00 PM,11.90,6.6,45,0.0,0.00,135.1,0,269,3.4,6.6,988.4,18,1,12.1,12/26/2016 3:00 PM
Oak Street Weather Station,12/26/2016 04:00:00 PM,10.90,5.7,44,0.0,0.00,135.1,0,259,3.2,7.1,988.5,10,1,12.1,12/26/2016 4:00 PM
Oak Street Weather Station,12/26/2016 05:00:00 PM,9.30,5.0,51,0.0,0.00,135.1,0,265,3.7,8.0,989.6,0,1,12.0,12/26/2016 5:00 PM
Oak Street Weather Station,12/26/2016 06:00:00 PM,6.10,2.6,54,0.0,0.00,135.1,0,336,1.6,3.7,991.0,1,1,12.0,12/26/2016 6:00 PM
Oak Street Weather Station,12/26/2016 07:00:00 PM,4.30,0.4,46,0.0,0.00,135.1,0,281,2.6,6.8,991.6,1,1,12.0,12/26/2016 7:00 PM
Oak Street Weather Station,12/26/2016 08:00:00 PM,2.80,-0.2,54,0.0,0.00,135.1,0,308,2.7,6.7,992.4,1,0,12.0,12/26/2016 8:00 PM
Oak Street Weather Station,12/26/2016 09:00:00 PM,1.20,-1.5,55,0.0,0.00,135.1,0,318,1.9,5.8,994.1,1,1,12.1,12/26/2016 9:00 PM
Oak Street Weather Station,12/26/2016 10:00:00 PM,0.70,-1.9,58,0.0,0.00,135.1,0,320,2.2,7.0,994.3,2,0,12.0,12/26/2016 10:00 PM
Oak Street Weather Station,12/26/2016 11:00:00 PM,0.40,-2.0,58,0.0,0.00,135.1,0,299,3.0,7.5,995.1,1,1,12.0,12/26/2016 11:00 PM
Oak Street Weather Station,12/26/2016 12:00:00 AM,4.70,4.3,95,0.0,0.10,130.9,0,107,4.9,7.8,993.7,2,1,12.0,12/26/2016 12:00 AM
Oak Street Weather Station,12/27/2016 01:00:00 AM,-0.40,-2.7,60,0.0,0.00,135.1,0,260,2.4,5.0,995.4,2,0,12.1,12/27/2016 1:00 AM
Oak Street Weather Station,12/27/2016 02:00:00 AM,-1.10,-3.3,60,0.0,0.00,135.1,0,298,2.7,4.8,996.1,2,0,12.1,12/27/2016 2:00 AM
Oak Street Weather Station,12/27/2016 03:00:00 AM,-1.70,-3.7,62,0.0,0.00,135.1,0,313,1.9,4.0,996.4,2,0,12.0,12/27/2016 3:00 AM
Oak Street Weather Station,12/27/2016 04:00:00 AM,-2.00,-4.0,63,0.0,0.00,135.1,0,295,1.7,3.8,996.7,2,0,12.0,12/27/2016 4:00 AM
Oak Street Weather Station,12/27/2016 05:00:00 AM,-2.00,-3.8,64,0.0,0.00,135.1,0,273,1.5,3.2,996.9,2,0,11.9,12/27/2016 5:00 AM
Oak Street Weather Station,12/27/2016 06:00:00 AM,-2.00,-3.7,66,0.0,0.00,135.1,0,331,2.0,3.5,996.5,2,0,11.9,12/27/2016 6:00 AM
Oak Street Weather Station,12/27/2016 07:00:00 AM,-2.00,-3.7,68,0.0,0.00,135.1,0,325,1.0,2.5,997.1,3,0,12.0,12/27/2016 7:00 AM
Oak Street Weather Station,12/27/2016 08:00:00 AM,-2.10,-3.8,68,0.0,0.00,135.1,0,281,1.4,4.0,997.4,30,0,12.0,12/27/2016 8:00 AM
Oak Street Weather Station,12/27/2016 09:00:00 AM,-1.90,-3.6,68,0.0,0.00,135.1,0,290,1.6,3.7,997.5,52,0,12.0,12/27/2016 9:00 AM
Oak Street Weather Station,12/27/2016 10:00:00 AM,-0.80,-2.8,65,0.0,0.00,135.1,0,295,1.5,3.6,997.9,410,1,12.1,12/27/2016 10:00 AM
Oak Street Weather Station,12/27/2016 11:00:00 AM,-0.60,-2.6,63,0.0,0.00,135.1,0,330,1.3,2.4,997.6,172,0,12.1,12/27/2016 11:00 AM
Oak Street Weather Station,12/27/2016 12:00:00 PM,-0.50,-2.4,66,0.0,0.00,135.1,0,283,3.0,4.7,997.2,163,1,12.1,12/27/2016 12:00 PM
Oak Street Weather Station,12/27/2016 01:00:00 PM,-0.20,-2.4,62,0.0,0.00,135.1,0,328,1.2,3.1,997.0,71,0,12.1,12/27/2016 1:00 PM
Oak Street Weather Station,12/27/2016 02:00:00 PM,-0.70,-2.7,63,0.0,0.00,135.1,0,220,0.8,2.4,997.3,64,0,12.0,12/27/2016 2:00 PM
Oak Street Weather Station,12/27/2016 03:00:00 PM,-0.80,-2.8,63,0.0,0.00,135.1,0,265,1.4,3.4,998.0,64,0,12.0,12/27/2016 3:00 PM
Oak Street Weather Station,12/27/2016 04:00:00 PM,-0.70,-2.7,65,0.0,0.00,135.1,0,291,1.7,5.2,998.1,14,0,12.0,12/27/2016 4:00 PM
Oak Street Weather Station,12/27/2016 05:00:00 PM,-0.60,-2.5,66,0.0,0.00,135.1,0,315,1.1,3.4,998.3,2,0,12.0,12/27/2016 5:00 PM
Oak Street Weather Station,12/27/2016 06:00:00 PM,-0.40,-2.2,69,0.0,0.00,135.1,0,278,0.9,3.0,998.5,2,0,12.0,12/27/2016 6:00 PM
Oak Street Weather Station,12/27/2016 07:00:00 PM,-0.50,-2.1,71,0.0,0.00,135.1,0,273,1.2,2.8,998.4,2,0,12.1,12/27/2016 7:00 PM
Oak Street Weather Station,12/27/2016 08:00:00 PM,-0.50,-2.1,72,0.0,0.00,135.1,0,251,0.9,1.9,998.9,2,0,12.0,12/27/2016 8:00 PM
Oak Street Weather Station,12/27/2016 09:00:00 PM,-0.50,-2.1,72,0.0,0.00,135.1,0,340,1.5,2.6,998.8,2,1,12.0,12/27/2016 9:00 PM
Oak Street Weather Station,12/27/2016 10:00:00 PM,-0.70,-2.1,73,0.0,0.00,135.1,0,271,1.0,2.8,999.2,2,0,12.0,12/27/2016 10:00 PM
Oak Street Weather Station,12/27/2016 11:00:00 PM,-0.90,-2.4,73,0.0,0.00,135.1,0,328,1.3,2.6,999.0,2,0,12.0,12/27/2016 11:00 PM
Oak Street Weather Station,12/27/2016 12:00:00 AM,-0.10,-2.5,58,0.0,0.00,135.1,0,334,2.1,4.6,995.3,2,1,12.0,12/27/2016 12:00 AM
Oak Street Weather Station,12/28/2016 01:00:00 AM,-1.00,-2.4,73,0.0,0.00,135.1,0,347,0.5,1.3,999.1,2,0,11.9,12/28/2016 1:00 AM
Oak Street Weather Station,12/28/2016 02:00:00 AM,-1.10,-2.5,75,0.0,0.00,135.1,0,87,1.5,1.8,998.9,2,1,12.1,12/28/2016 2:00 AM
Oak Street Weather Station,12/28/2016 03:00:00 AM,-0.90,-2.1,77,0.0,0.00,135.1,0,112,3.0,4.0,998.8,2,0,12.0,12/28/2016 3:00 AM
Oak Street Weather Station,12/28/2016 04:00:00 AM,-0.60,-2.1,73,0.0,0.00,135.1,0,110,2.8,4.5,998.0,2,0,12.1,12/28/2016 4:00 AM
Oak Street Weather Station,12/28/2016 05:00:00 AM,0.00,-1.7,71,0.0,0.00,135.1,0,108,2.2,3.6,996.8,2,1,12.0,12/28/2016 5:00 AM
Oak Street Weather Station,12/28/2016 06:00:00 AM,0.50,-1.3,69,0.0,0.00,135.1,0,106,3.5,5.7,996.5,2,1,12.0,12/28/2016 6:00 AM
Oak Street Weather Station,12/28/2016 07:00:00 AM,0.40,-1.3,70,0.0,0.00,135.1,0,109,4.3,6.2,995.7,2,0,12.0,12/28/2016 7:00 AM
Oak Street Weather Station,12/28/2016 08:00:00 AM,1.90,-0.3,64,0.0,0.00,135.1,0,97,2.1,5.2,995.0,51,0,12.0,12/28/2016 8:00 AM
Oak Street Weather Station,12/28/2016 09:00:00 AM,3.00,0.4,60,0.0,0.00,135.1,0,93,1.2,3.5,994.3,50,1,12.1,12/28/2016 9:00 AM
Oak Street Weather Station,12/28/2016 10:00:00 AM,4.40,1.2,56,0.0,0.00,135.1,0,102,1.9,4.4,993.0,152,1,12.0,12/28/2016 10:00 AM
Oak Street Weather Station,12/28/2016 11:00:00 AM,6.30,2.1,46,0.0,0.00,135.1,0,116,1.6,2.4,991.3,328,1,12.0,12/28/2016 11:00 AM
Oak Street Weather Station,12/28/2016 12:00:00 PM,7.10,2.5,43,0.0,0.00,135.1,0,254,2.2,4.6,989.8,93,1,12.0,12/28/2016 12:00 PM
Oak Street Weather Station,12/28/2016 01:00:00 PM,7.60,2.8,42,0.0,0.00,135.1,0,297,1.4,3.7,988.1,141,1,12.0,12/28/2016 1:00 PM
Oak Street Weather Station,12/28/2016 02:00:00 PM,7.60,3.0,44,0.0,0.00,135.1,0,266,3.1,9.7,987.6,75,1,12.1,12/28/2016 2:00 PM
Oak Street Weather Station,12/28/2016 03:00:00 PM,7.30,3.3,50,0.0,0.00,135.1,0,261,3.6,8.1,987.1,44,1,12.1,12/28/2016 3:00 PM
Oak Street Weather Station,12/28/2016 04:00:00 PM,6.80,3.3,56,0.0,0.00,135.1,0,272,3.0,5.5,985.7,22,1,12.1,12/28/2016 4:00 PM
Oak Street Weather Station,12/28/2016 05:00:00 PM,6.20,3.2,61,0.0,0.00,135.1,0,235,1.5,4.9,986.7,1,1,12.0,12/28/2016 5:00 PM
Oak Street Weather Station,12/28/2016 06:00:00 PM,6.10,3.3,63,0.0,0.00,135.1,0,276,1.6,6.8,986.0,1,0,12.0,12/28/2016 6:00 PM
Oak Street Weather Station,12/28/2016 07:00:00 PM,6.30,3.7,66,0.0,0.00,135.1,0,269,3.2,7.8,986.0,1,0,12.0,12/28/2016 7:00 PM
Oak Street Weather Station,12/28/2016 08:00:00 PM,5.70,3.2,66,0.0,0.00,135.1,0,285,2.3,7.0,985.8,1,1,12.1,12/28/2016 8:00 PM
Oak Street Weather Station,12/28/2016 09:00:00 PM,5.00,2.4,64,0.0,0.00,135.1,0,323,1.9,3.9,985.8,1,1,12.1,12/28/2016 9:00 PM
Oak Street Weather Station,12/28/2016 10:00:00 PM,4.30,1.9,65,0.0,0.00,135.1,0,290,1.3,3.5,985.9,1,0,12.1,12/28/2016 10:00 PM
Oak Street Weather Station,12/28/2016 11:00:00 PM,3.90,1.6,67,0.0,0.00,135.1,0,269,3.1,6.9,986.0,1,0,12.1,12/28/2016 11:00 PM
Oak Street Weather Station,12/28/2016 12:00:00 AM,-1.10,-2.6,73,0.0,0.00,135.1,0,356,0.6,1.3,998.9,2,0,12.0,12/28/2016 12:00 AM
Oak Street Weather Station,12/29/2016 01:00:00 AM,2.90,0.9,69,0.0,0.00,135.1,0,295,2.4,6.0,985.2,1,1,12.0,12/29/2016 1:00 AM
Oak Street Weather Station,12/29/2016 02:00:00 AM,2.80,0.6,68,0.0,0.00,135.1,0,336,2.3,5.7,985.6,1,1,12.1,12/29/2016 2:00 AM
Oak Street Weather Station,12/29/2016 03:00:00 AM,2.50,0.4,68,0.0,0.00,135.1,0,298,1.6,3.2,986.3,1,1,12.0,12/29/2016 3:00 AM
Oak Street Weather Station,12/29/2016 04:00:00 AM,2.00,0.1,70,0.0,0.00,135.1,0,261,1.8,5.9,986.2,1,1,12.1,12/29/2016 4:00 AM
Oak Street Weather Station,12/29/2016 05:00:00 AM,1.60,-0.2,71,0.0,0.00,135.1,0,279,1.3,2.8,986.4,2,0,12.1,12/29/2016 5:00 AM
Oak Street Weather Station,12/29/2016 06:00:00 AM,1.10,-0.7,71,0.0,0.00,135.1,0,292,1.7,3.9,987.0,2,1,12.0,12/29/2016 6:00 AM
Oak Street Weather Station,12/29/2016 07:00:00 AM,1.00,-0.8,70,0.0,0.00,135.1,0,285,1.8,4.5,987.4,2,0,12.0,12/29/2016 7:00 AM
Oak Street Weather Station,12/29/2016 08:00:00 AM,0.90,-1.0,69,0.0,0.00,135.1,0,274,2.2,9.0,987.4,15,0,12.1,12/29/2016 8:00 AM
Oak Street Weather Station,12/29/2016 09:00:00 AM,1.30,-0.9,65,0.0,0.00,135.1,0,260,2.7,6.2,987.6,26,0,12.0,12/29/2016 9:00 AM
Oak Street Weather Station,12/29/2016 10:00:00 AM,2.40,-0.2,60,0.0,0.00,135.1,0,326,2.1,4.5,988.0,243,1,12.1,12/29/2016 10:00 AM
Oak Street Weather Station,12/29/2016 11:00:00 AM,2.60,0.0,61,0.0,0.00,135.1,0,300,3.0,7.0,988.0,143,1,12.1,12/29/2016 11:00 AM
Oak Street Weather Station,12/29/2016 12:00:00 PM,1.50,-0.8,64,0.0,0.00,135.1,0,323,3.3,8.7,988.3,43,1,12.1,12/29/2016 12:00 PM
Oak Street Weather Station,12/29/2016 01:00:00 PM,1.60,-0.7,64,0.0,0.00,135.1,0,300,1.8,7.1,988.4,37,0,12.0,12/29/2016 1:00 PM
Oak Street Weather Station,12/29/2016 02:00:00 PM,1.80,-0.4,66,0.0,0.00,135.1,0,315,2.3,4.3,988.9,25,1,12.1,12/29/2016 2:00 PM
Oak Street Weather Station,12/29/2016 03:00:00 PM,2.10,-0.2,65,0.0,0.00,135.1,0,335,3.0,5.6,989.3,42,1,12.0,12/29/2016 3:00 PM
Oak Street Weather Station,12/29/2016 04:00:00 PM,2.30,-0.3,61,0.0,0.00,135.1,0,332,1.8,4.2,990.0,13,0,12.0,12/29/2016 4:00 PM
Oak Street Weather Station,12/29/2016 05:00:00 PM,2.60,-0.1,59,0.0,0.00,135.1,0,304,2.8,4.3,990.5,1,0,12.1,12/29/2016 5:00 PM
Oak Street Weather Station,12/29/2016 06:00:00 PM,2.30,-0.2,61,0.0,0.00,135.1,0,278,1.2,4.0,990.8,1,1,12.1,12/29/2016 6:00 PM
Oak Street Weather Station,12/29/2016 07:00:00 PM,2.30,-0.4,58,0.0,0.00,135.1,0,338,1.4,3.0,991.1,2,0,12.1,12/29/2016 7:00 PM
Oak Street Weather Station,12/29/2016 08:00:00 PM,2.00,-0.6,58,0.0,0.00,135.1,0,325,1.1,4.5,991.2,1,1,11.9,12/29/2016 8:00 PM
Oak Street Weather Station,12/29/2016 09:00:00 PM,1.70,-0.9,59,0.0,0.00,135.1,0,299,1.2,3.7,991.4,1,0,12.0,12/29/2016 9:00 PM
Oak Street Weather Station,12/29/2016 10:00:00 PM,1.50,-1.2,57,0.0,0.00,135.1,0,331,1.4,4.7,991.5,2,0,12.0,12/29/2016 10:00 PM
Oak Street Weather Station,12/29/2016 11:00:00 PM,1.60,-1.5,51,0.0,0.00,135.1,0,333,2.5,3.9,991.9,1,1,12.0,12/29/2016 11:00 PM
Oak Street Weather Station,12/29/2016 12:00:00 AM,3.10,1.0,69,0.0,0.00,135.1,0,269,1.4,3.7,985.6,1,1,12.1,12/29/2016 12:00 AM
Oak Street Weather Station,12/30/2016 01:00:00 AM,0.70,-2.5,48,0.0,0.00,135.1,0,337,3.6,5.1,992.4,2,1,12.1,12/30/2016 1:00 AM
Oak Street Weather Station,12/30/2016 02:00:00 AM,0.10,-2.6,54,0.0,0.00,135.1,0,334,2.4,4.0,993.5,2,1,12.1,12/30/2016 2:00 AM
Oak Street Weather Station,12/30/2016 03:00:00 AM,-0.10,-2.9,52,0.0,0.00,135.1,0,345,2.2,4.8,993.8,2,0,12.0,12/30/2016 3:00 AM
Oak Street Weather Station,12/30/2016 04:00:00 AM,-0.80,-3.4,54,0.0,0.00,135.1,0,326,1.4,3.6,994.3,2,0,12.0,12/30/2016 4:00 AM
Oak Street Weather Station,12/30/2016 05:00:00 AM,-1.50,-3.8,57,0.0,0.00,135.1,0,304,1.6,3.4,994.7,2,0,12.1,12/30/2016 5:00 AM
Oak Street Weather Station,12/30/2016 06:00:00 AM,-2.00,-3.8,65,0.0,0.00,135.1,0,268,1.3,2.7,995.3,2,0,12.0,12/30/2016 6:00 AM
Oak Street Weather Station,12/30/2016 07:00:00 AM,-2.20,-4.1,64,0.0,0.00,135.1,0,284,1.7,3.1,995.7,3,0,12.0,12/30/2016 7:00 AM
Oak Street Weather Station,12/30/2016 08:00:00 AM,-2.30,-4.2,64,0.0,0.00,135.1,0,329,1.8,3.5,996.1,35,0,12.1,12/30/2016 8:00 AM
Oak Street Weather Station,12/30/2016 09:00:00 AM,-2.10,-4.1,63,0.0,0.00,135.1,0,301,1.6,3.1,996.0,40,0,12.0,12/30/2016 9:00 AM
Oak Street Weather Station,12/30/2016 10:00:00 AM,-1.40,-3.5,60,0.0,0.00,135.1,0,315,1.8,5.1,996.2,306,0,12.0,12/30/2016 10:00 AM
Oak Street Weather Station,12/30/2016 11:00:00 AM,-0.60,-3.1,56,0.0,0.00,135.1,0,315,1.7,2.7,995.7,203,1,12.0,12/30/2016 11:00 AM
Oak Street Weather Station,12/30/2016 12:00:00 PM,0.00,-2.7,53,0.0,0.00,135.1,0,273,2.7,4.3,995.0,85,1,12.0,12/30/2016 12:00 PM
Oak Street Weather Station,12/30/2016 01:00:00 PM,1.00,-2.3,47,0.0,0.00,135.1,0,240,2.2,4.4,994.3,182,1,12.0,12/30/2016 1:00 PM
Oak Street Weather Station,12/30/2016 02:00:00 PM,1.60,-1.9,44,0.0,0.00,135.1,0,315,1.2,3.6,993.8,112,1,11.9,12/30/2016 2:00 PM
Oak Street Weather Station,12/30/2016 03:00:00 PM,1.60,-1.9,45,0.0,0.00,135.1,0,269,2.0,5.0,993.1,74,1,12.1,12/30/2016 3:00 PM
Oak Street Weather Station,12/30/2016 04:00:00 PM,1.20,-2.0,49,0.0,0.00,135.1,0,6,1.3,2.1,991.9,20,0,12.1,12/30/2016 4:00 PM
Oak Street Weather Station,12/30/2016 05:00:00 PM,1.50,-1.3,55,0.0,0.00,135.1,0,123,1.8,3.8,991.0,2,0,11.8,12/30/2016 5:00 PM
Oak Street Weather Station,12/30/2016 06:00:00 PM,1.50,-1.2,57,0.0,0.00,135.1,0,241,2.5,5.0,989.9,2,1,12.0,12/30/2016 6:00 PM
